CustomerID,TotalSales,OrderCount,AvgOrderValue
12346.0,1.7249993154275194,-1.7314464046699487,1.7314464046699487
12347.0,1.457445111866699,1.0641726680785046,1.4010330809954414
12348.0,0.9674663294420636,0.5733879994985658,0.9295896801427908
12349.0,0.9440956309382569,-1.7306405185146452,1.6830932353517283
12350.0,-0.73214757209339,-1.7298346323593414,0.33162215290746283
12352.0,1.193114452927093,1.3091620592908224,0.16963903569142388
12353.0,-1.636351838344115,-1.7290287462040377,-1.5702691736092136
12354.0,0.5089171070742716,-1.7282228600487342,1.6129811398403084
12355.0,-0.38642241146811285,-1.7274169738934304,0.9706898740632782
12356.0,1.2688677515256386,0.15835662951717241,1.5573749951243547
12357.0,1.5807456936281612,-1.7266110877381267,1.7290287462040377
12358.0,-0.33162215290746283,-1.7258052015828231,1.0456372865065202
12359.0,1.5855810105599832,0.5741938856538694,1.6726167153327804
12360.0,1.2334087606922768,0.15916251567247608,1.5372278412417628
12361.0,-1.2430793945559209,-1.7249993154275194,-0.7764713106350922
12362.0,1.504186508874312,1.3873330163552788,1.1512083728513018
12363.0,-0.1970391649717489,-0.4911876116575908,-0.11161523250955918
12364.0,0.425910833077993,0.15996840182777977,0.3308162667521592
12365.0,-0.030220730823887865,-0.4903817255022871,0.22846872502859225
12370.0,1.3905565609764936,0.5749997718091732,1.536421955086459
12371.0,1.0077606372072474,-0.4895758393469834,1.5630161982114803
12372.0,0.6684825658243996,0.16077428798308344,0.8699541046503186
12373.0,-0.6330235749910378,-1.7241934292722156,0.5290642609568635
12374.0,0.1382094756345805,-1.7233875431169121,1.4477744780030546
12375.0,-0.3928695007105423,-0.48876995319167976,-0.43396969463102975
12377.0,0.8812365108245701,-0.48796406703637607,1.5057982811849193
12378.0,1.4509980226242694,-1.7225816569616084,1.7217757708063046
12379.0,0.27359834972559816,-0.4871581808810724,0.844165747680601
12380.0,1.2446911668665281,0.5758056579644768,1.4026448533060487
12381.0,0.9150837293473245,0.5766115441197804,0.836912772282868
12383.0,0.9908370279458701,0.8804306246692665,0.5564643902371885
12384.0,-0.14304479256640257,-0.4863522947257687,-0.010879463096599632
12386.0,-0.5242289440250415,-0.48554640857046505,-0.6684825658243996
12388.0,1.2591971176619945,1.0649785542338084,0.9892252556352628
12390.0,-0.20106859574826727,-1.7217757708063046,1.2124557206543811
12391.0,-0.38239298069159444,-1.7209698846510009,0.9771369633057077
12393.0,0.8546422676995489,0.5774174302750842,0.7007180120365466
12394.0,0.6580060458054517,-0.48474052241516136,1.3462328224347915
12395.0,1.3059385146696076,1.5154689150485634,-0.2502276512217915
12397.0,1.1721614128891973,-0.48393463625985766,1.6347400660335076
12398.0,0.8844600554457849,-1.7201639984956973,1.6750343737986915
12399.0,0.533093691733382,0.5782233164303878,-0.10436225711182609
12401.0,-1.6444106998971517,-1.7193581123403936,-1.586386896715287
12402.0,-1.106078748154296,-1.7185522261850898,-0.4573403931348364
12403.0,-0.4525050762030143,-1.7177463400297863,0.8522246092336379
12405.0,0.9255602493662723,-1.7169404538744826,1.6814814630411208
12406.0,1.3736329517151165,-0.48312875010455403,1.6798696907305135
12407.0,0.923948477055665,0.8812365108245701,0.38239298069159444
12408.0,1.2841795884764085,0.8820423969798739,1.2543618007301722
12409.0,1.666169626090351,0.16158017413838713,1.7185522261850898
12410.0,0.06729149396785698,-0.48232286394925034,0.41785197152495623
12412.0,0.6225470549720901,0.1623860602936908,0.7579359290631077
12413.0,0.16077428798308344,0.16319194644899448,-0.24378056197936213
12414.0,-0.18092144186567535,0.16399783260429815,-0.7966184645176841
12415.0,1.7282228600487342,1.6629460814691364,1.7282228600487342
12417.0,1.3486504809007025,1.309967945446126,0.7635771321502334
12418.0,0.02941484466858419,-1.7161345677191788,1.3841094717340643
12420.0,-0.11242111866486286,-1.7153286815638753,1.2906266777188378
12421.0,0.22443929425207387,0.5790292025856915,-0.6620354765819702
12422.0,0.21960397732025183,0.1648037187596018,-0.15755074336186875
12423.0,0.8901012585329106,1.202785086790737,-0.3743341191385577
12424.0,0.9465132894041679,-0.48151697779394664,1.5331984104652443
12425.0,0.18575675879749742,-1.7145227954085716,1.4800099242152018
12426.0,-0.1478801094982246,-1.7137169092532678,1.262420662283209
12427.0,0.24539233428996945,0.1656096049149055,-0.1180623217519886
12428.0,1.6315165214122929,1.3881389025105826,1.5356160689311553
12429.0,1.4227920071886406,0.5798350887409952,1.5581808812796583
12430.0,-1.0045370925860326,-1.7129110230979643,-0.22282752194146652
12431.0,1.5879986690258943,1.5920280998024128,0.869148218495015
12432.0,1.5283630935334223,0.8828482831351775,1.583969238249376
12433.0,1.6621401953138326,0.8836541692904811,1.7024345030790164
12434.0,0.22202163578616285,-0.48071109163864295,0.7305357997827827
12435.0,1.625875318325167,-0.4799052054833393,1.7209698846510009
12436.0,-0.2784336666574202,-1.7121051369426605,1.1165552681732436
12437.0,1.5098277119614378,1.6218458875486488,-0.08099155860801947
12438.0,1.284985474631712,-0.4790993193280356,1.6605284230032253
12441.0,-1.3002973115824819,-1.7112992507873568,-0.9183072739685393
12444.0,1.524333662756904,0.8844600554457849,1.5799398074728577
12445.0,-1.4727569488174685,-1.7104933646320533,-1.2769266130786752
12446.0,0.4251049469226893,-1.7096874784767495,1.581551579783465
12447.0,-0.35257519294535844,-1.7088815923214458,1.0279077910898393
12448.0,-0.4089872238166158,-1.7080757061661422,0.9328132247640054
12449.0,1.4566392257113951,0.5806409748962988,1.5871927828705907
12450.0,-1.2092321760331664,-0.47829343317273193,-1.521916004290993
12451.0,1.6427989275865444,0.8852659416010885,1.6895403245941576
